SUBJECT;LABEL;DICE;HDRFDST
117122;Amygdala;0.06375035895472385;77.32399368889322
117122;GreyMatter;0.3632581646416441;7.874007874011811
117122;Hippocampus;0.12491037397637647;33.166247903554
117122;Thalamus;0.1874181443602384;44.328320518603
117122;WhiteMatter;0.6476747463838256;8.0
117122-PP;Amygdala;0.06509604929322219;77.110310594628
117122-PP;GreyMatter;0.36289099470813113;5.477225575051661
117122-PP;Hippocampus;0.12401817912364768;33.13608305156178
117122-PP;Thalamus;0.1935017833225481;43.78355855797927
117122-PP;WhiteMatter;0.6483819385933919;8.12403840463596
118528;Amygdala;0.042935279732681214;75.8617163001207
118528;GreyMatter;0.32878800381625956;7.810249675906654
118528;Hippocampus;0.09356204459142696;33.52610922848042
118528;Thalamus;0.1733588168223839;45.58508528016593
118528;WhiteMatter;0.6323999977505469;8.0
118528-PP;Amygdala;0.04294933610266301;75.53145040312677
118528-PP;GreyMatter;0.3318219940390277;7.54983443527075
118528-PP;Hippocampus;0.09194705646419181;32.93933818400121
118528-PP;Thalamus;0.18019681238461407;43.41658669218482
118528-PP;WhiteMatter;0.6426781263350765;8.12403840463596
118730;Amygdala;0.05256450571821056;76.40026177965623
118730;GreyMatter;0.33025817678876385;7.615773105863909
118730;Hippocampus;0.0873792105160205;36.0416425818802
118730;Thalamus;0.2145307254415414;45.31004303683677
118730;WhiteMatter;0.6887392149220334;8.306623862918075
118730-PP;Amygdala;0.05236068494506582;76.02631123499285
118730-PP;GreyMatter;0.3248208544726514;7.3484692283495345
118730-PP;Hippocampus;0.0863684668148005;36.05551275463989
118730-PP;Thalamus;0.22353294199283585;43.726422218150894
118730-PP;WhiteMatter;0.7049863898090559;9.0
118932;Amygdala;0.06622135716181544;77.54998388136518
118932;GreyMatter;0.3857756837487252;8.602325267042627
118932;Hippocampus;0.11060812527426843;34.058772731852805
118932;Thalamus;0.19139286956135743;45.71651780264984
118932;WhiteMatter;0.6403491286627337;8.0
118932-PP;Amygdala;0.06616984325880983;77.10382610480494
118932-PP;GreyMatter;0.38470956756350544;7.54983443527075
118932-PP;Hippocampus;0.11011427596793451;34.336569426778794
118932-PP;Thalamus;0.19918294065288672;43.73785545725808
118932-PP;WhiteMatter;0.6469810451515116;8.0
120111;Amygdala;0.05001131943443989;75.33923280734945
120111;GreyMatter;0.31567689167502994;8.54400374531753
120111;Hippocampus;0.1097168287386202;33.24154027718932
120111;Thalamus;0.1927119888348379;46.17358552246078
120111;WhiteMatter;0.7030538990837981;8.0
120111-PP;Amygdala;0.05021816086276447;75.02666192761077
120111-PP;GreyMatter;0.3118236893574393;8.18535277187245
120111-PP;Hippocampus;0.10959281970761102;33.18132004607411
120111-PP;Thalamus;0.1990257480862909;44.51965857910413
120111-PP;WhiteMatter;0.7115044592943134;8.0
122317;Amygdala;0.06751000387246676;77.31752712031083
122317;GreyMatter;0.3657610980223476;7.681145747868608
122317;Hippocampus;0.10231341877120241;32.0
122317;Thalamus;0.1733774316298588;46.69047011971501
122317;WhiteMatter;0.6441174949414773;9.0
122317-PP;Amygdala;0.06724377471411777;76.96752561957543
122317-PP;GreyMatter;0.365795486989984;7.280109889280518
122317-PP;Hippocampus;0.10239122095253594;32.07802986469088
122317-PP;Thalamus;0.1793656259845693;44.46346815083142
122317-PP;WhiteMatter;0.6513772807282987;9.0
122620;Amygdala;0.057031662029206905;77.00649323271382
122620;GreyMatter;0.35113520746416893;9.486832980505138
122620;Hippocampus;0.09205364474044339;33.97057550292606
122620;Thalamus;0.1890641862377306;44.14748010928823
122620;WhiteMatter;0.6710826495897538;8.48528137423857
122620-PP;Amygdala;0.056704011564871704;76.32168761236873
122620-PP;GreyMatter;0.3459805134905621;9.486832980505138
122620-PP;Hippocampus;0.09027190224700088;33.52610922848042
122620-PP;Thalamus;0.19781063609414623;42.17819341792628
122620-PP;WhiteMatter;0.6815540839569131;9.0
123117;Amygdala;0.061908780032864055;79.36623967405788
123117;GreyMatter;0.35854800550899574;9.433981132056603
123117;Hippocampus;0.11193773114302916;32.07802986469088
123117;Thalamus;0.19769059653039248;44.48595283907045
123117;WhiteMatter;0.7001862880751887;8.0
123117-PP;Amygdala;0.06253639743762039;79.1580697086532
123117-PP;GreyMatter;0.3566979738729215;8.48528137423857
123117-PP;Hippocampus;0.11167545120587766;31.953090617340916
123117-PP;Thalamus;0.20510515331513887;43.73785545725808
123117-PP;WhiteMatter;0.7076730554481344;8.0
123925;Amygdala;0.06762323536218467;79.20227269466452
123925;GreyMatter;0.33540635444430345;9.0
123925;Hippocampus;0.11695511087074094;31.016124838541646
123925;Thalamus;0.20490622579641118;43.508619835614184
123925;WhiteMatter;0.6415419407980919;8.0
123925-PP;Amygdala;0.06865511531913901;79.02531240052139
123925-PP;GreyMatter;0.3368329068358475;8.774964387392123
123925-PP;Hippocampus;0.11575876565394386;30.93541659651604
123925-PP;Thalamus;0.2104219243777707;41.92851058647326
123925-PP;WhiteMatter;0.6482435409657812;8.0
124422;Amygdala;0.0781825303564434;76.8505042273634
124422;GreyMatter;0.3259394111128147;8.602325267042627
124422;Hippocampus;0.10978573006406009;32.57299494980466
124422;Thalamus;0.2189684669428306;43.05810028322197
124422;WhiteMatter;0.6651110661498488;8.0
124422-PP;Amygdala;0.07871416501287014;76.32168761236873
124422-PP;GreyMatter;0.32212567161633293;8.246211251235321
124422-PP;Hippocampus;0.10773894936722518;32.4037034920393
124422-PP;Thalamus;0.22654797654797654;42.1070065428546
124422-PP;WhiteMatter;0.6719446521863834;8.06225774829855
