SUBJECT;LABEL;DICE;HDRFDST
117122;Amygdala;0.0;inf
117122;GreyMatter;0.6619372482028234;7.0
117122;Hippocampus;0.15486356218452313;33.436506994600975
117122;Thalamus;0.22255171311034552;42.24926034855522
117122;WhiteMatter;0.7924582746600799;10.0
117122-PP;Amygdala;0.0;inf
117122-PP;GreyMatter;0.6561197857375697;4.58257569495584
117122-PP;Hippocampus;0.15491420830824804;32.71085446759225
117122-PP;Thalamus;0.2278589790127938;41.54515615568198
117122-PP;WhiteMatter;0.7906741345569877;10.0
118528;Amygdala;0.0;inf
118528;GreyMatter;0.6612656663118497;5.744562646538029
118528;Hippocampus;0.1545606886754736;33.71943060017473
118528;Thalamus;0.2115625047072469;43.46262762420146
118528;WhiteMatter;0.803464565704028;9.433981132056603
118528-PP;Amygdala;0.0;inf
118528-PP;GreyMatter;0.652637018786406;5.0990195135927845
118528-PP;Hippocampus;0.15266932270916334;32.817678162843876
118528-PP;Thalamus;0.21532300752571862;42.89522117905443
118528-PP;WhiteMatter;0.8032989133521198;10.0
118730;Amygdala;0.0;inf
118730;GreyMatter;0.6639953367434488;5.0990195135927845
118730;Hippocampus;0.13917011003509028;35.90264614203248
118730;Thalamus;0.2454081955792007;45.28796749689701
118730;WhiteMatter;0.7845561063588902;9.273618495495704
118730-PP;Amygdala;0.0;inf
118730-PP;GreyMatter;0.6572228500479304;4.123105625617661
118730-PP;Hippocampus;0.1384354635512494;35.397740040855716
118730-PP;Thalamus;0.25257022585606737;44.22668877499196
118730-PP;WhiteMatter;0.7836903188048346;10.0
118932;Amygdala;0.0;inf
118932;GreyMatter;0.6745587762898154;7.0710678118654755
118932;Hippocampus;0.14668559765728992;34.55430508634199
118932;Thalamus;0.2219216207601589;42.96510211788167
118932;WhiteMatter;0.8110352646167297;9.0
118932-PP;Amygdala;0.0;inf
118932-PP;GreyMatter;0.6688536751871431;5.0990195135927845
118932-PP;Hippocampus;0.14537340858380365;33.94112549695428
118932-PP;Thalamus;0.22678499202969238;42.43819034784589
118932-PP;WhiteMatter;0.809564878485487;9.219544457292887
120111;Amygdala;0.0;inf
120111;GreyMatter;0.6577952980765126;6.164414002968976
120111;Hippocampus;0.15688148168966584;34.07345007480164
120111;Thalamus;0.23400822279109457;44.06812907306141
120111;WhiteMatter;0.8205140156757571;9.219544457292887
120111-PP;Amygdala;0.0;inf
120111-PP;GreyMatter;0.6509055939614973;4.898979485566356
120111-PP;Hippocampus;0.15641161341838203;33.37663853655727
120111-PP;Thalamus;0.23946346517348013;43.42810150121693
120111-PP;WhiteMatter;0.8189488864743019;10.0
122317;Amygdala;0.0;inf
122317;GreyMatter;0.6630526003413798;5.830951894845301
122317;Hippocampus;0.1460388447496265;32.31098884280702
122317;Thalamus;0.21744245152857455;44.14748010928823
122317;WhiteMatter;0.7937669054924994;10.0
122317-PP;Amygdala;0.0;inf
122317-PP;GreyMatter;0.6562289199082364;4.242640687119285
122317-PP;Hippocampus;0.14616331074351113;31.89043743820395
122317-PP;Thalamus;0.22289920170776722;43.520110293977886
122317-PP;WhiteMatter;0.7918085754266561;10.0
122620;Amygdala;0.0;inf
122620;GreyMatter;0.6712627603562688;6.782329983125268
122620;Hippocampus;0.14528661986231342;35.73513677041127
122620;Thalamus;0.2322355969414793;42.67317658670374
122620;WhiteMatter;0.7777668659440304;9.695359714832659
122620-PP;Amygdala;0.0;inf
122620-PP;GreyMatter;0.6669675028545252;5.0990195135927845
122620-PP;Hippocampus;0.14596703370938324;34.539832078341085
122620-PP;Thalamus;0.23807130541014915;41.97618372363071
122620-PP;WhiteMatter;0.7760882372528829;10.0
123117;Amygdala;0.0;inf
123117;GreyMatter;0.6547058283838288;7.874007874011811
123117;Hippocampus;0.15217508296708224;33.97057550292606
123117;Thalamus;0.21994539757391493;43.3358973600409
123117;WhiteMatter;0.8211595502963386;9.0
123117-PP;Amygdala;0.0;inf
123117-PP;GreyMatter;0.6520816567506685;6.324555320336759
123117-PP;Hippocampus;0.15145349351545498;32.93933818400121
123117-PP;Thalamus;0.22631112237142134;42.8485705712571
123117-PP;WhiteMatter;0.8213323193634248;9.273618495495704
123925;Amygdala;0.0;inf
123925;GreyMatter;0.6480888669795865;7.280109889280518
123925;Hippocampus;0.16336230690781164;31.953090617340916
123925;Thalamus;0.2549954916959949;40.8656334834051
123925;WhiteMatter;0.7995593835449412;9.055385138137417
123925-PP;Amygdala;0.0;inf
123925-PP;GreyMatter;0.6444157069499018;5.0990195135927845
123925-PP;Hippocampus;0.16204682953863206;31.240998703626616
123925-PP;Thalamus;0.25970056697377747;40.17461885320133
123925-PP;WhiteMatter;0.7984506646782414;9.486832980505138
124422;Amygdala;0.0;inf
124422;GreyMatter;0.6430510700817202;6.164414002968976
124422;Hippocampus;0.163043802961355;33.421549934136806
124422;Thalamus;0.2499638978194283;42.731721238442994
124422;WhiteMatter;0.7534890103879728;9.0
124422-PP;Amygdala;0.0;inf
124422-PP;GreyMatter;0.6412743470980736;4.47213595499958
124422-PP;Hippocampus;0.16276173196685137;32.817678162843876
124422-PP;Thalamus;0.2555360989291968;42.118879377305376
124422-PP;WhiteMatter;0.7533172382990195;9.219544457292887
